source_dataset,building,label_mode,tag,model,manipulation,level,normalized,true_label,pred_label,value
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Normal,Leakage of OA Damper,0.08680555555555555
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Normal,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Normal,Stuck Cooling Coil Valve,0.6222222222222222
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Normal,Stuck OA Damper,0.07152777777777777
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Cooling Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Heating Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck OA Damper,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck OA Damper,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,RF,noise,0.01,1,Stuck OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Cooling Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Heating Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of OA Damper,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of OA Damper,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Leakage of OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Normal,Leakage of Cooling Coil Valve,195.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Normal,Leakage of Heating Coil Valve,92.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Normal,Leakage of OA Damper,32.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Normal,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Normal,Stuck Cooling Coil Valve,966.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Normal,Stuck OA Damper,155.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Cooling Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Heating Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck OA Damper,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck OA Damper,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,0,Stuck OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Cooling Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Heating Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of OA Damper,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of OA Damper,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Leakage of OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Normal,Leakage of Cooling Coil Valve,0.13541666666666666
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Normal,Leakage of Heating Coil Valve,0.06388888888888888
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Normal,Leakage of OA Damper,0.022222222222222223
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Normal,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Normal,Stuck Cooling Coil Valve,0.6708333333333333
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Normal,Stuck OA Damper,0.1076388888888889
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Cooling Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Heating Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck OA Damper,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck OA Damper,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,XGBoost,noise,0.01,1,Stuck OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Cooling Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Heating Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of OA Damper,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of OA Damper,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Leakage of OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Normal,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Normal,Leakage of Heating Coil Valve,107.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Normal,Leakage of OA Damper,18.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Normal,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Normal,Stuck Cooling Coil Valve,1277.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Normal,Stuck OA Damper,38.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Cooling Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Heating Coil Valve,Leakage of OA Damper,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZCAV,raw,LBNL_DataFDD__SZCAV__RAW,LSTM,noise,0.01,0,Stuck Heating Coil Valve,Stuck OA Damper,0.0
