source_dataset,building,label_mode,manipulation,level,corrupt_where,split_mode,model,accuracy,macro_precision,macro_recall,macro_f1,runtime_s
LBNL_DataFDD,MZVAV_1,raw,bias,0.01,test,stratified_time,XGBoost,0.795355587808418,0.7409969233069963,0.7202575032553209,0.7290259182575813,0.30603551864624023
LBNL_DataFDD,MZVAV_1,raw,bias,0.01,test,stratified_time,LSTM,0.74496,0.6648845603024984,0.6042184606255229,0.613011360209327,0.09604310989379883
LBNL_DataFDD,MZVAV_1,raw,bias,0.01,test,stratified_time,CNN-LSTM,0.75816,0.6945742810008579,0.6984722674885991,0.6964368561517853,0.06918597221374512
LBNL_DataFDD,MZVAV_1,raw,bias,0.01,test,stratified_time,Informer,0.83714,0.81390881541397,0.7493860718893576,0.7717027654068771,0.4248335361480713
LBNL_DataFDD,MZVAV_1,raw,bias,0.05,test,stratified_time,LinearSVM,0.7392662269662509,0.7069458557061626,0.7555079737482009,0.7110213902291127,0.0017542839050292969
LBNL_DataFDD,MZVAV_1,raw,bias,0.05,test,stratified_time,RF,0.7479744998254672,0.6704567298975,0.606537524173868,0.6158602795438867,0.46140456199645996
LBNL_DataFDD,MZVAV_1,raw,bias,0.05,test,stratified_time,XGBoost,0.753100255369183,0.6804142447407707,0.6538965060347395,0.6632492292272736,0.3043699264526367
LBNL_DataFDD,MZVAV_1,raw,bias,0.05,test,stratified_time,LSTM,0.6571,0.4570144076463266,0.47714084347400254,0.4530218749731356,0.09655404090881348
LBNL_DataFDD,MZVAV_1,raw,bias,0.05,test,stratified_time,CNN-LSTM,0.6579,0.43319960124239687,0.4687365367354217,0.43631206148921714,0.0692899227142334
LBNL_DataFDD,MZVAV_1,raw,bias,0.05,test,stratified_time,Informer,0.70208,0.4979640475919447,0.49942308699151927,0.4588292886553102,0.4207301139831543
LBNL_DataFDD,MZVAV_1,raw,bias,0.1,test,stratified_time,LinearSVM,0.8346530469769066,0.7903368161777367,0.7890597786760809,0.7896933629212325,0.0031468868255615234
